,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,252,253,254,255,256,257,258,259,260,261,262,263,268,269,270,271,272,273,274,275,276,277,278,279,280,284,285,287,299,300,301,302,303,304,305,306,307,308,309,310,311,332,334,335,338,339,342,343,345,346,347,348,349,350,352,353,354,355,356,357,358,359,360,361,362,363,364
1.940997,1.08719,2.478434,-0.06948,5.817607,6.257741,-2.36552,200.7516,4.788104,5.043313,-0.10806,1.761103,12.4931,3.458723,3.822408,5.455734,-0.59888,1.045546,9.351081,9.129145,-0.71443,5.81673,-0.66834,1.203894,0.272155,4.129665,-0.36238,-0.91811,-1.52492,1.729527,-1.7558,1.128168,1.983462,-0.05817,1.303486,4.759394,3.362028,2.468933,-17.0285,-3.22497,0.787184,2.27094,-2.6091,34.17412,1.535494,0.54053,3.426587,137.3537,0.26928,3.350083,-0.90088,-0.94207,4.990479,1.077956,-2.09408,1.671816,2.233894,-0.65815,-0.71134,3.448177,2.315068,2.399175,-1.90481,79.68867,-0.7979,1.32139,44.5764,3.117292,2.492584,2.197852,4.465981,0.657063,0.138368,-1.98625,2.009668,-0.65644,81.80724,-1.99508,144.7369,-2.29101,-2.791,0.254531,6.796413,2.644064,0.026444,4.470853,-1.13354,3.478584,-1.80509,-0.32309,5.865737,1.572305,1.653105,3.186606,-0.74914,3.181877,4.201273,1.445766,2.392694,2.758215,-3.97241,4.091123,1.501127,0.652428,6.231678,-0.99786,2.813789,1.376532,-0.88865,0.586141
1.381497,3.575909,2.397029,3.340457,7.381698,3.466186,-0.1035,199.1726,3.807515,3.208006,0.743913,3.842577,11.63449,2.226924,4.026706,7.150169,0.539838,0.286981,4.869808,11.98184,-2.61243,4.252998,0.502024,0.427736,-0.74826,3.455823,-2.3538,1.722737,-0.98856,2.56315,1.528338,-0.98329,2.000872,-1.13372,0.363224,5.283999,1.852711,0.341175,-15.8082,-3.03379,2.198913,1.00126,-1.29635,39.55376,3.314514,-0.79449,1.282851,137.1493,-0.21027,1.270546,-2.96179,1.698688,3.316216,-0.72838,0.145009,3.858327,0.314383,0.471094,1.386019,1.893364,0.416935,1.848251,-1.72602,78.22656,1.793683,2.793084,48.17569,0.597071,2.372666,1.4438,5.822939,-0.58645,0.561552,-1.34459,-0.11718,-1.4681,82.58098,-1.87286,138.6938,-0.60182,-1.62423,0.238417,2.868454,6.856804,-0.02313,3.866406,0.302577,3.558472,-3.11206,0.85843,5.451212,4.343747,1.085737,1.342705,-1.06569,3.352077,3.294098,-0.18361,1.699365,3.593799,-3.26208,4.119826,2.786358,2.11838,4.710669,-1.35714,1.467905,0.59328,2.490833,1.30731
2.340025,3.546459,2.870888,2.799876,9.337823,2.055583,1.058887,202.8667,1.181463,2.758688,3.295132,1.751693,9.980263,0.982157,2.336376,7.269763,1.473811,0.388368,1.216296,10.78573,-3.34513,2.719995,3.136315,0.532584,-1.14734,2.369373,-4.53748,1.848326,1.204077,0.742854,2.760577,-2.21629,0.085176,-1.6259,0.971822,3.137945,-0.01903,-1.86755,-12.7615,-1.26274,0.653035,-1.19059,2.077435,48.78648,3.006155,-0.688,-0.34012,134.1097,0.157822,-0.30919,-3.44568,0.666577,1.40562,-1.32222,2.127819,2.725135,-0.7213,2.944222,4.255685,0.024834,-0.57693,-0.08558,0.092652,75.47924,1.854768,2.056808,48.99387,-1.47894,1.232624,-0.03349,9.549808,-0.40308,2.984282,0.872114,-1.63985,-0.9311,79.9191,-0.37417,132.2779,1.874421,1.085954,0.095792,1.307243,8.057689,-0.00571,5.057456,2.682831,5.86809,-2.43651,3.099626,3.424236,4.532038,1.229484,0.563367,-2.95031,5.176421,2.783284,-2.2488,1.673775,3.753683,-4.19019,2.328531,5.751491,4.863978,3.039409,-0.07826,1.868586,0.610439,2.303128,4.704364
4.845317,1.540495,3.152426,0.943166,10.52426,1.970465,-0.79671,199.6493,-0.54595,1.81781,3.823161,-0.33409,9.300401,0.121435,0.813838,7.550048,7.767917,1.823527,-0.95544,8.356146,-2.70313,2.872109,3.067695,2.074759,1.228286,1.297656,-4.81295,0.139298,2.379103,-1.77654,-0.16677,-1.20392,-1.38448,-0.96459,3.391514,1.543515,-1.05833,-2.28254,-12.6634,0.918032,-1.34216,-1.95774,1.596635,59.38787,0.74056,0.440959,-0.77679,134.0554,2.36807,-0.54724,-1.9932,-1.80837,0.445724,-0.30353,1.14619,0.659931,-0.50475,2.693404,3.387415,-0.77926,-0.04717,-1.33268,2.107691,74.06317,-0.20579,-0.38576,50.61434,-1.91176,0.394056,-0.72758,8.883512,1.060805,3.20583,1.946572,-1.9542,1.381507,77.49767,2.038281,130.1195,0.742004,0.927265,-0.06873,0.868415,7.507317,0.064694,7.508372,2.344331,5.558187,-1.07556,2.280763,2.207502,2.676743,3.633469,0.380664,-4.33158,6.634102,3.254892,-2.5537,2.826208,3.637504,-2.52706,1.223991,7.562963,4.261282,3.124369,2.570517,3.876922,2.519651,0.913812,5.950101
4.963959,0.23903,4.729616,-0.91592,8.993693,3.633863,-2.35502,198.785,-0.84963,1.932945,6.992414,-1.21385,9.764716,0.504787,-0.62659,6.912816,10.63046,3.866741,2.078659,7.972889,-1.37354,4.455235,0.786642,4.743688,3.687907,1.164677,-3.49329,-1.05854,0.61203,-2.5439,-2.06074,0.684067,-2.49365,1.423164,4.633455,1.326379,-0.74959,-0.92454,-14.7316,-0.41096,-2.39286,-1.63165,0.239153,72.30189,-0.00589,2.995134,0.308154,135.4469,2.152467,0.991242,0.571768,-3.02618,0.871704,2.417174,-0.42178,-1.09159,1.298889,0.780931,1.550512,-0.17837,2.40868,-1.29262,0.763388,75.94505,-2.5809,-1.3418,53.69139,-1.0031,0.894333,0.69501,6.066063,3.466391,1.128516,-0.06209,-0.68717,2.606316,76.14856,0.957496,128.3698,-1.18567,-1.26917,0.020888,0.483764,6.50401,0.15902,8.650637,0.320354,3.295429,1.389663,-0.54296,2.151839,1.984172,3.965405,1.410782,-3.61416,4.482086,4.822704,-2.73408,4.630789,5.755117,-1.47666,1.674017,5.649128,2.224754,3.746715,4.075923,6.716469,4.529181,0.108717,4.373355
3.65595,-0.5905,3.437547,-0.8797,10.81553,6.183741,-3.25583,196.6555,0.214684,2.220271,5.543974,-1.61902,11.61047,2.700448,-0.50696,7.421273,11.22564,2.534103,2.000553,7.089517,-2.6173,5.355562,-0.49203,3.070258,2.156917,2.941159,-0.99713,-0.17715,-1.12179,-1.5743,-1.78754,3.16614,-1.27998,2.388886,2.707338,1.725563,1.225192,1.949506,-16.1942,-2.35727,-2.10104,0.338886,-0.86175,78.50785,-0.19133,3.020224,1.597362,138.8868,-0.38087,3.552488,-0.27529,-2.57351,3.948507,2.893035,-1.27572,-1.01611,3.194572,-0.5202,-0.26486,1.974608,4.539648,0.330307,-0.99438,78.61344,-2.97294,-0.76281,57.12626,1.887154,2.252434,3.092756,4.007408,2.327456,-0.51632,-0.98717,1.892667,0.683601,75.55101,-1.24009,126.0603,-1.52733,-2.67301,0.444599,4.912623,8.738438,0.155373,7.171818,-1.10139,1.573304,0.501276,-3.44419,4.279968,1.890859,1.791832,3.120318,-1.86644,2.466285,7.387045,-1.86179,4.214314,4.490621,-4.91402,3.516319,3.947941,0.853688,6.120445,2.446306,7.583165,3.27448,0.27427,2.688859
3.127524,1.576806,0.127951,0.794848,7.781063,5.153594,-3.01578,192.0077,1.138286,-3.92256,2.894848,0.456343,13.74462,4.42468,2.574519,11.36311,8.022398,0.484073,2.235236,6.111014,-3.41262,3.679053,-0.55139,0.78508,0.133099,5.239133,-1.66543,1.224029,-1.67665,1.022073,-0.51796,1.836975,1.380275,0.615301,0.965535,4.154952,3.203603,1.948567,-16.415,-2.47119,0.126053,3.26549,-0.77927,81.41629,1.051838,0.818014,0.210776,137.1113,-2.02647,3.18208,-2.30501,-0.86986,5.532696,1.605338,-0.67283,1.095257,1.940747,-1.38167,-0.40663,3.21007,3.037686,3.204641,-1.26928,79.79657,-0.71893,1.607971,64.5047,2.896052,5.488071,4.028752,3.07274,0.943225,-1.62639,-1.41785,1.170208,-2.12423,77.74126,-2.4502,123.9318,-1.18386,-3.2658,0.7548,8.485197,12.31345,0.092631,4.46317,-1.39945,0.230964,-1.58871,-4.72446,6.607469,3.203318,0.231483,3.126973,0.487093,1.605868,7.816819,-0.28507,1.486621,3.486181,-5.69923,4.798593,4.043244,0.148552,7.54078,0.57331,5.751434,1.32678,2.005901,1.473119
3.893721,3.399468,-2.2953,2.104858,5.634799,3.027558,-0.53346,199.6655,-0.55726,-3.23446,-1.4984,2.062422,12.36958,3.603121,5.185923,11.35928,3.076413,-1.30435,3.144941,4.055441,-5.58522,2.078724,0.884206,-0.45065,-0.73601,4.939078,-3.69714,3.314918,-0.82323,1.289985,1.730286,-0.16357,-0.15357,-1.01319,0.400566,3.747804,2.56736,0.051328,-15.0209,-1.83541,1.823781,1.927227,1.203225,83.84961,4.646036,-0.849,-3.3899,137.0142,-2.31371,0.985421,-3.5354,2.72684,3.110666,0.188741,2.22988,1.952737,0.085917,0.858794,1.210524,1.543116,1.165999,2.540664,-0.62903,77.11054,2.065201,2.702555,70.08823,0.928613,4.015229,1.300353,3.576213,-0.05905,-0.01518,-0.51827,-1.02391,-2.99618,78.69813,-2.34465,121.4917,0.624952,-2.57155,0.564152,9.56592,11.1673,0.047963,3.605891,-0.19353,0.926256,-2.40664,-3.93769,6.439606,5.077976,-0.23017,0.966984,-0.47192,1.201552,5.85657,-1.04119,-0.62365,2.995182,-3.15342,3.158685,4.366705,1.435184,4.888693,-0.13156,3.224208,0.483832,4.695681,2.154959
6.12587,2.267995,-1.26568,0.488848,4.980567,2.007933,-0.09641,199.7522,-3.00749,-1.25125,-2.18997,0.249224,10.57103,1.295483,4.773187,4.314593,4.405747,-1.30277,1.230038,1.02133,-4.89905,2.335685,3.398915,-0.34998,-0.14888,3.222797,-4.01986,2.031265,1.784614,0.219088,2.314814,-1.14895,-2.37668,-1.55142,1.084949,0.720908,0.773031,-1.11313,-12.3097,0.38621,0.065478,0.032051,3.026673,84.38198,4.07676,-0.72515,-7.26351,136.5902,-0.03258,-0.46154,-3.46302,2.192779,1.145122,-0.06202,4.23061,0.228602,-0.79351,3.289339,3.478485,-0.19206,0.353373,0.633263,1.569107,75.73399,2.195833,0.821787,74.39619,-0.5495,0.990993,-0.86641,5.458909,0.13136,2.900918,1.957321,-2.44325,-1.67767,75.91989,-0.37218,115.8434,2.607629,-0.09055,0.664216,6.69771,11.03825,0.045807,3.425558,2.011473,3.346745,-1.9165,-2.37852,4.026281,4.236696,0.886063,-0.46803,-2.38485,2.953598,4.211233,-2.75639,-1.11064,4.633042,-5.16983,0.429375,7.630812,3.540018,2.023142,0.324689,2.501221,0.812152,3.641895,4.475648
8.934809,0.31769,0.101905,-1.26617,4.297635,1.519896,-2.17677,198.8496,-4.05851,0.670319,-0.04489,-0.8738,9.646658,0.145426,1.139941,1.001444,4.718094,0.422497,-0.68936,0.607965,-0.93269,2.821961,2.789664,0.561556,2.26462,2.132988,-3.71515,0.063505,2.378604,-1.09955,0.28501,-0.70348,-4.50817,-0.68263,3.675548,-0.74627,-0.05821,-1.04552,-13.8625,1.993281,-1.78694,-0.85746,0.961243,91.4131,1.068874,0.26355,-9.03961,135.4688,2.944653,-0.34123,-1.5639,0.00505,0.488614,1.163825,2.405409,-1.55119,-0.31688,1.593585,2.073786,0.085414,0.822487,-0.43628,3.020257,75.73959,0.377073,-0.8446,77.02902,0.012636,-0.44866,-2.22274,3.398644,2.140119,2.48154,2.219905,-2.92597,1.178361,72.2825,1.452224,114.8928,1.370782,-0.99694,0.561935,9.358895,12.33662,0.066712,5.227394,0.904961,2.820031,-0.3161,-3.51875,2.331932,1.725048,3.267506,-0.76331,-3.47602,4.027164,3.92644,-3.71935,0.267273,7.073392,-4.05213,-1.03247,8.683203,2.008598,1.143848,2.257946,2.540216,2.39909,1.5707,4.318921
9.248894,-1.60582,0.536753,-2.14608,3.836765,3.198829,-3.67934,193.4333,-3.40938,0.704215,1.811018,-1.22326,10.03466,0.751606,-0.71889,0.939967,5.122499,1.617044,-0.78377,-0.20143,5.387642,4.821509,1.578296,2.898599,3.483619,3.044587,-1.12966,-1.68933,0.524265,-1.43256,-1.21397,1.282629,-5.47416,1.904311,4.494978,-0.78926,1.352277,-0.10097,-16.0534,1.147449,-2.46025,-0.33871,-1.13877,97.95193,-2.05563,1.763717,-7.42936,138.016,2.50211,0.420204,0.658459,-0.33056,1.331621,3.988888,0.497521,-2.24754,1.804817,-0.46592,0.262364,0.98273,2.983272,0.553224,1.360584,75.54904,-0.8238,-1.37165,83.29622,1.318451,-1.30755,-1.75889,1.048268,4.026976,0.319057,0.855968,-2.35036,1.855746,69.94652,-0.15103,113.1474,-0.71366,-2.38239,0.47948,25.51347,24.47064,0.115189,6.04074,-1.17136,-0.55563,1.557867,-3.31317,1.762636,-0.21814,3.125291,0.465013,-2.86225,2.175319,4.418292,-2.50724,3.205972,5.833766,-3.15769,-0.82079,7.324059,-0.65647,2.116655,2.919391,4.347702,3.714843,0.562849,1.261551
6.693634,-1.7058,-0.70625,-1.69789,6.173256,5.063722,-3.87729,194.2804,-1.81442,2.052094,-0.04503,-0.40041,11.99001,3.785222,1.460022,0.821589,4.218819,0.873282,-3.9298,4.005001,6.583254,4.408739,0.515395,1.561873,1.776541,5.448278,1.230687,-1.62737,-1.04594,-0.16645,-1.5536,3.918055,-4.08434,2.246957,2.457822,0.675814,4.066894,1.918125,-17.3603,0.376624,-1.84243,1.864265,-2.18893,100.269,-4.64804,-0.39983,-3.5479,140.6266,0.33177,2.629681,-0.75753,0.024525,2.985443,3.666138,-0.12351,-1.76753,3.026217,-1.56256,0.174169,3.460791,5.210201,2.686706,-0.3383,77.61918,-0.71892,-0.42551,90.01061,3.876971,0.151095,-0.00292,-1.54083,2.053132,-0.28261,-0.71963,-1.81389,-0.42104,70.8564,-1.93869,113.6087,-0.77032,-3.29122,0.369166,41.26285,39.05395,0.043816,3.967166,-2.39768,-4.29677,0.122627,0.811076,3.300383,-0.48774,1.129399,2.970344,-0.59291,-0.58285,6.65679,-0.08772,2.491166,3.648566,-6.39204,1.543974,6.147343,-0.97887,5.587436,0.221001,3.735356,1.938399,0.808695,-0.54808
5.063835,0.684324,-0.53485,0.601154,6.382028,3.647315,-2.63325,194.3796,-0.29076,2.098254,-1.15771,1.555415,14.50527,5.307207,9.25758,5.754357,2.345214,-0.73766,0.549088,1.999764,2.114816,2.906525,0.66797,-0.64042,-0.90083,7.345554,0.132543,-0.04698,-1.46495,2.377833,-0.19898,2.541493,-2.62447,0.247089,0.791439,3.335697,5.406615,0.698652,-17.3982,-0.14246,0.529935,3.298525,-1.77062,102.8301,-6.21946,-3.20658,-1.78819,138.696,-0.98755,1.640366,-1.96037,2.042645,3.694799,1.542636,0.800797,0.375292,1.545018,-1.3627,1.319992,4.057897,3.828068,4.599031,-1.02794,76.31758,0.927323,1.886153,95.30166,3.546717,1.916262,-1.18468,-3.29792,-1.46797,-0.27596,-1.44303,-4.58239,-2.38594,73.20031,-2.9292,108.168,-0.07101,-2.42576,0.413143,53.64376,49.78924,-0.03745,2.171788,-1.60005,-7.09202,-1.87318,8.504203,4.483512,0.914833,-0.34366,3.271794,1.59819,-1.53832,5.351631,0.976509,0.421567,2.618644,-6.49776,2.667081,5.939105,0.302283,6.519397,-1.73091,1.000616,0.111506,1.403904,-0.85344
